2013-01-25 00:00:00,20.513428489587085
2013-01-26 00:00:00,22.136793334086775
2013-01-27 00:00:00,22.431950578541272
2013-01-28 00:00:00,21.841636089632292
2013-01-29 00:00:00,23.907736800813716
2013-01-30 00:00:00,21.39890022295055
2013-01-31 00:00:00,28.039938223176588
2013-02-01 00:00:00,22.579529200768512
2013-02-02 00:00:00,23.760158178586476
2013-02-03 00:00:00,24.350472667495453
2013-02-04 00:00:00,25.973837511995157
2013-02-05 00:00:00,28.005767174802582
2013-02-06 00:00:00,25.074931075113945
2013-02-07 00:00:00,24.097985708551068
2013-02-08 00:00:00,24.749282619592986
2013-02-09 00:00:00,22.144094975425297
2013-02-10 00:00:00,26.70317335271874
2013-02-11 00:00:00,25.889052213916344
2013-02-12 00:00:00,23.283864569748665
2013-02-13 00:00:00,25.563403758395385
2013-02-14 00:00:00,26.70317335271874
2013-02-15 00:00:00,28.65706408584451
2013-02-16 00:00:00,30.773779046730752
2013-02-17 00:00:00,30.28530636344931
2013-02-18 00:00:00,29.220336385810423
2013-02-19 00:00:00,30.12780024872379
2013-02-20 00:00:00,31.398249656802506
2013-02-21 00:00:00,35.75407619878667
2013-02-22 00:00:00,29.220336385810423
2013-02-23 00:00:00,29.40182915839309
2013-02-24 00:00:00,29.764814703558436
2013-02-25 00:00:00,35.39109065362131
2013-02-26 00:00:00,28.13137975031438
2013-02-27 00:00:00,36.843032834282695
2013-02-28 00:00:00,31.035264111637158
2013-03-01 00:00:00,34.306270406283325
2013-03-02 00:00:00,32.56924405659809
2013-03-03 00:00:00,33.0035006440194
2013-03-04 00:00:00,37.99745139936445
2013-03-05 00:00:00,32.56924405659809
2013-03-06 00:00:00,35.174783581125936
2013-03-07 00:00:00,33.0035006440194
2013-03-08 00:00:00,31.700730881755476
2013-03-09 00:00:00,36.91180993081117
2013-03-10 00:00:00,40.168734336470976
2013-03-11 00:00:00,40.385862630181634
2013-03-12 00:00:00,25.621138657857166
2013-03-13 00:00:00,33.437757231440706
2013-03-14 00:00:00,44.58090169472018
2013-03-15 00:00:00,40.96623398974286
2013-03-16 00:00:00,42.412101071733794
2013-03-17 00:00:00,48.918502940692946
2013-03-18 00:00:00,43.13503461272926
2013-03-19 00:00:00,47.472635858702034
2013-03-20 00:00:00,45.062857388717156
2013-03-21 00:00:00,53.7380598806627
2013-03-22 00:00:00,54.22001557465967
2013-03-23 00:00:00,50.60534786968237
2013-03-24 00:00:00,72.22873858852141
2013-03-25 00:00:00,45.26778086653876
2013-03-26 00:00:00,51.92480746455917
2013-03-27 00:00:00,41.939267567528546
2013-03-28 00:00:00,59.58038805228263
2013-03-29 00:00:00,60.57894204198569
2013-03-30 00:00:00,55.25332076356937
2013-03-31 00:00:00,52.25765879446019
2013-04-01 00:00:00,72.56158991842243
2013-04-02 00:00:00,58.248982732678556
2013-04-03 00:00:00,59.2475367223816
2013-04-04 00:00:00,53.25621278416325
2013-04-05 00:00:00,54.925472865525975
2013-04-06 00:00:00,64.07971834311364
2013-04-07 00:00:00,61.791156973716724
2013-04-08 00:00:00,64.46114523801312
2013-04-09 00:00:00,64.07971834311364
2013-04-10 00:00:00,70.1825486615054
2013-04-11 00:00:00,62.55401076351569
2013-04-12 00:00:00,65.98685281761105
2013-04-13 00:00:00,60.64687628901825
2013-04-14 00:00:00,62.1725838686162
2013-04-15 00:00:00,61.02830318391775
2013-04-16 00:00:00,69.80112176660592
2013-04-17 00:00:00,74.50115066424301
2013-04-18 00:00:00,72.71669196569827
2013-04-19 00:00:00,55.764334329523216
2013-04-20 00:00:00,64.68662782224695
2013-04-21 00:00:00,77.62395338669631
2013-04-22 00:00:00,72.27057729106208
2013-04-23 00:00:00,70.93223326715352
2013-04-24 00:00:00,78.07006806133252
2013-04-25 00:00:00,70.93223326715352
2013-04-26 00:00:00,76.73172403742393
2013-04-27 00:00:00,70.93223326715352
2013-04-28 00:00:00,74.50115066424301
2013-04-29 00:00:00,80.7467561091496
2013-04-30 00:00:00,74.63339017917754
2013-05-01 00:00:00,70.62622829036263
2013-05-02 00:00:00,72.12891399866821
2013-05-03 00:00:00,73.6315997069738
2013-05-04 00:00:00,77.13786635968684
2013-05-05 00:00:00,77.13786635968684
2013-05-06 00:00:00,81.6459234846036
2013-05-07 00:00:00,88.15756155392782
2013-05-08 00:00:00,81.6459234846036
2013-05-09 00:00:00,83.14860919290919
2013-05-10 00:00:00,83.64950442901105
2013-05-11 00:00:00,87.65666631782598
2013-05-12 00:00:00,89.15935202613153
2013-05-13 00:00:00,100.10188526765954
2013-05-14 00:00:00,81.74987296858862
2013-05-15 00:00:00,81.74987296858862
2013-05-16 00:00:00,80.63762979894797
2013-05-17 00:00:00,89.53557515607329
2013-05-18 00:00:00,81.74987296858862
2013-05-19 00:00:00,85.64272406233094
2013-05-20 00:00:00,76.74477870520566
2013-05-21 00:00:00,82.8621161382293
2013-05-22 00:00:00,92.31618308017492
2013-05-23 00:00:00,89.53557515607329
2013-05-24 00:00:00,90.09169674089361
2013-05-25 00:00:00,103.91369215821098
2013-05-26 00:00:00,97.26804905506961
2013-05-27 00:00:00,103.91369215821098
2013-05-28 00:00:00,97.87219842808246
2013-05-29 00:00:00,101.49709466615958
2013-05-30 00:00:00,102.10124403917243
2013-05-31 00:00:00,112.37178338039097
2013-06-01 00:00:00,119.6215758565452
2013-06-02 00:00:00,123.24647209462233
2013-06-03 00:00:00,126.2672189596866
2013-06-04 00:00:00,126.87136833269946
2013-06-05 00:00:00,156.70356208219206
2013-06-06 00:00:00,138.08531708232763
